"subj_idx","trial.num","stim","rt","response"
"29",112,"unambiguous",0.937,1
"29",113,"implicature",0.745,1
"29",114,"unambiguous",1.067,1
"29",115,"unambiguous",1.149,1
"29",116,"implicature",0.866,1
"29",117,"unambiguous",1.067,1
"29",118,"implicature",0.813,1
"29",119,"unambiguous",0.841,1
"29",120,"implicature",0.867,1
"30",1,"unambiguous",1.101,1
"30",2,"implicature",0.965,1
"30",3,"unambiguous",0.947,1
"30",4,"unambiguous",0.996,1
"30",5,"unambiguous",0.789,1
"30",6,"implicature",0.893,1
"30",7,"unambiguous",0.925,1
"30",8,"unambiguous",0.877,1
"30",9,"unambiguous",0.877,1
"30",10,"implicature",0.876,1
"30",11,"implicature",0.741,1
"30",12,"implicature",0.725,1
"30",13,"implicature",0.829,1
"30",14,"implicature",1.1,1
"30",15,"unambiguous",0.845,1
"30",16,"unambiguous",0.932,1
"30",17,"unambiguous",1.092,1
"30",18,"implicature",0.847,1
"30",19,"unambiguous",0.828,1
"30",20,"implicature",0.757,1
"30",21,"unambiguous",0.813,1
"30",22,"implicature",1.02,1
"30",23,"unambiguous",0.836,1
"30",24,"unambiguous",0.766,1
"30",25,"unambiguous",0.779,1
"30",26,"implicature",0.724,1
"30",27,"implicature",0.805,1
"30",28,"unambiguous",0.813,1
"30",29,"implicature",0.757,1
"30",30,"unambiguous",0.901,1
"30",31,"implicature",0.788,1
"30",32,"unambiguous",0.892,1
"30",33,"unambiguous",0.853,1
"30",34,"unambiguous",0.973,1
"30",35,"implicature",0.772,1
"30",36,"implicature",0.708,1
"30",37,"unambiguous",0.861,1
"30",38,"unambiguous",0.741,1
"30",39,"implicature",0.781,1
"30",40,"implicature",0.733,1
"30",41,"unambiguous",1.054,1
"30",42,"implicature",0.885,1
"30",43,"unambiguous",0.806,1
"30",44,"implicature",0.908,0
"30",45,"unambiguous",1.077,1
"30",46,"unambiguous",0.923,1
"30",47,"implicature",0.82,1
"30",48,"unambiguous",0.814,1
"30",49,"implicature",1.213,1
"30",50,"unambiguous",0.989,1
"30",51,"unambiguous",0.862,1
"30",52,"implicature",0.901,1
"30",53,"unambiguous",0.82,1
"30",54,"unambiguous",0.765,1
"30",55,"unambiguous",0.757,1
"30",56,"implicature",0.886,1
"30",57,"implicature",0.765,0
"30",58,"unambiguous",1.429,1
"30",59,"implicature",0.941,1
"30",60,"unambiguous",0.821,1
"30",61,"implicature",0.821,1
"30",62,"implicature",0.781,1
"30",63,"implicature",0.741,1
"30",64,"implicature",0.773,1
"30",65,"unambiguous",1.758,1
"30",66,"unambiguous",0.819,1
"30",67,"unambiguous",1.045,1
"30",68,"unambiguous",0.732,1
"30",69,"implicature",0.733,1
"30",70,"unambiguous",0.836,1
"30",71,"unambiguous",0.765,1
"30",72,"unambiguous",0.79,1
"30",73,"unambiguous",0.791,1
"30",74,"implicature",0.734,1
"30",75,"unambiguous",0.757,1
"30",76,"implicature",0.764,1
"30",77,"unambiguous",0.742,1
"30",78,"unambiguous",0.757,1
"30",79,"unambiguous",0.797,1
"30",80,"unambiguous",0.717,1
"30",81,"implicature",0.781,1
"30",82,"implicature",0.79,1
"30",83,"implicature",0.788,0
"30",84,"implicature",0.917,1
"30",85,"implicature",0.773,1
"30",86,"unambiguous",1.412,1
"30",87,"unambiguous",0.757,1
"30",88,"implicature",0.909,1
"30",89,"implicature",0.771,1
"30",90,"implicature",0.852,1
"30",91,"implicature",0.94,1
"30",92,"unambiguous",0.845,1
"30",93,"implicature",1.117,1
"30",94,"unambiguous",0.813,1
"30",95,"implicature",0.805,1
"30",96,"implicature",0.701,1
"30",97,"implicature",0.845,1
"30",98,"implicature",0.758,1
"30",99,"implicature",0.939,1
"30",100,"unambiguous",0.804,0
"30",101,"unambiguous",1.812,1
"30",102,"unambiguous",1.149,1
"30",103,"unambiguous",0.861,1
"30",104,"implicature",0.901,1
"30",105,"implicature",0.916,1
"30",106,"unambiguous",1.126,1
"30",107,"implicature",0.86,1
"30",108,"unambiguous",0.82,1
"30",109,"unambiguous",0.788,1
"30",110,"implicature",0.797,1
"30",111,"unambiguous",1.085,1
"30",112,"implicature",1.155,1
"30",113,"implicature",0.757,1
"30",114,"implicature",0.733,1
"30",115,"implicature",0.773,1
"30",116,"implicature",0.781,1
"30",117,"unambiguous",1.149,1
"30",118,"implicature",0.917,1
"30",119,"implicature",0.885,1
"30",120,"implicature",0.988,1
"31",1,"unambiguous",1.216,1
"31",2,"unambiguous",0.692,1
"31",3,"unambiguous",0.753,1
"31",4,"unambiguous",0.587,1
"31",5,"implicature",1.097,1
"31",6,"implicature",1.516,1
"31",7,"implicature",1.088,1
"31",8,"unambiguous",0.916,1
"31",9,"unambiguous",0.877,1
"31",10,"unambiguous",0.743,1
"31",11,"unambiguous",0.908,1
"31",12,"unambiguous",0.708,1
"31",13,"implicature",0.862,1
"31",14,"implicature",0.788,1
"31",15,"implicature",0.859,1
"31",16,"implicature",0.735,1
"31",17,"implicature",0.718,1
"31",18,"unambiguous",0.721,1
"31",19,"unambiguous",0.961,1
"31",20,"unambiguous",0.773,1
"31",21,"unambiguous",0.743,1
"31",22,"unambiguous",0.779,1
"31",23,"unambiguous",0.67,1
"31",24,"implicature",1.063,0
"31",25,"unambiguous",0.892,1
"31",26,"implicature",0.716,1
"31",27,"unambiguous",0.821,1
"31",28,"unambiguous",0.796,1
"31",29,"implicature",0.722,1
"31",30,"unambiguous",0.938,1
"31",31,"unambiguous",0.738,1
"31",32,"unambiguous",0.592,1
"31",33,"unambiguous",0.793,1
"31",34,"implicature",0.814,1
"31",35,"implicature",0.766,1
"31",36,"unambiguous",0.811,1
"31",37,"implicature",0.811,1
"31",38,"implicature",0.984,1
"31",39,"implicature",0.746,1
"31",40,"unambiguous",0.696,0
"31",41,"implicature",0.741,0
"31",42,"implicature",0.685,1
"31",43,"unambiguous",0.669,1
"31",44,"unambiguous",0.852,1
"31",45,"implicature",0.838,1
"31",46,"implicature",0.79,1
"31",47,"implicature",0.939,1
"31",48,"unambiguous",0.804,1
"31",51,"implicature",0.701,1
"31",50,"unambiguous",0.633,1
"31",49,"implicature",0.721,1
"31",52,"implicature",0.599,1
"31",54,"unambiguous",0.809,1
"31",53,"unambiguous",0.687,1
"31",55,"implicature",0.659,0
"31",56,"unambiguous",0.559,0
"31",57,"unambiguous",0.838,1
"31",60,"unambiguous",0.704,1
"31",59,"unambiguous",0.614,1
"31",58,"unambiguous",0.655,1
"31",61,"unambiguous",0.743,1
"31",62,"unambiguous",0.805,1
"31",63,"unambiguous",0.696,1
"31",66,"implicature",0.552,1
"31",65,"unambiguous",0.649,1
"31",64,"unambiguous",0.719,1
"31",67,"unambiguous",0.917,1
"31",68,"implicature",0.788,1
"31",69,"unambiguous",0.686,1
"31",70,"unambiguous",0.685,1
"31",71,"implicature",0.883,1
"31",72,"implicature",0.702,1
"31",73,"implicature",0.811,1
"31",74,"implicature",0.737,1
"31",75,"implicature",0.704,1
"31",76,"implicature",0.674,1
"31",77,"unambiguous",0.695,1
"31",78,"implicature",0.68,0
"31",79,"implicature",0.865,1
"31",80,"unambiguous",0.794,1
"31",81,"unambiguous",0.737,1
"31",82,"implicature",0.755,1
"31",83,"unambiguous",0.682,1
"31",84,"implicature",0.715,1
"31",85,"unambiguous",0.609,1
"31",86,"implicature",0.611,1
"31",87,"unambiguous",1.161,1
"31",88,"implicature",0.849,1
"31",89,"implicature",0.705,1
"31",90,"implicature",0.641,1
"31",91,"implicature",0.575,1
"31",92,"implicature",0.686,1
"31",93,"unambiguous",0.663,1
"31",94,"implicature",0.619,1
"31",95,"implicature",0.697,0
"31",96,"implicature",0.703,1
"31",97,"implicature",0.555,1
"31",98,"unambiguous",0.54,0
"31",99,"unambiguous",0.743,1
"31",100,"unambiguous",0.818,1
"31",101,"unambiguous",0.725,1
"31",102,"implicature",0.744,1
"31",103,"implicature",0.617,1
"31",104,"unambiguous",0.683,1
"31",105,"implicature",0.543,1
"31",106,"implicature",0.735,1
"31",107,"implicature",0.648,1
"31",108,"implicature",0.769,1
"31",109,"implicature",0.576,1
"31",110,"unambiguous",0.78,1
"31",111,"unambiguous",0.566,1
"31",112,"implicature",0.663,1
"31",113,"implicature",0.69,1
"31",114,"unambiguous",0.877,1
"31",115,"implicature",0.705,1
"31",116,"implicature",0.585,1
"31",117,"unambiguous",0.742,1
"31",118,"implicature",0.659,1
"31",119,"implicature",0.765,1
"31",120,"unambiguous",0.657,1
"32",1,"implicature",1.821,1
"32",2,"implicature",1.078,1
"32",3,"implicature",0.861,1
"32",4,"implicature",1.03,1
"32",5,"implicature",0.99,1
"32",6,"implicature",1.012,1
"32",7,"unambiguous",1.1,1
"32",8,"implicature",0.99,1
"32",9,"implicature",0.949,1
"32",10,"implicature",0.693,1
"32",11,"implicature",0.949,1
"32",12,"unambiguous",0.878,0
"32",13,"unambiguous",1.101,1
"32",14,"implicature",1.038,1
"32",15,"unambiguous",1.326,1
"32",16,"unambiguous",1.414,1
"32",17,"unambiguous",1.061,1
"32",18,"implicature",1.797,1
"32",19,"unambiguous",1.077,1
"32",20,"unambiguous",0.925,1
"32",21,"implicature",0.653,0
"32",22,"implicature",1.236,1
"32",23,"implicature",0.925,1
"32",24,"unambiguous",0.917,0
"32",25,"unambiguous",1.237,1
"32",26,"implicature",0.949,1
"32",27,"implicature",1.55,1
"32",28,"unambiguous",0.813,1
"32",29,"unambiguous",1.238,1
"32",30,"implicature",0.893,1
"32",31,"implicature",1.126,0
"32",32,"unambiguous",1.286,1
"32",33,"implicature",1.213,1
"32",34,"unambiguous",1.013,1
"32",35,"implicature",1.708,1
"32",36,"unambiguous",1.685,1
"32",37,"unambiguous",0.789,1
"32",38,"implicature",0.901,1
"32",39,"unambiguous",0.805,1
"32",40,"implicature",0.766,1
"32",41,"implicature",0.902,1
"32",42,"implicature",0.678,1
"32",43,"unambiguous",0.803,1
"32",44,"implicature",0.63,1
"32",45,"unambiguous",0.838,1
"32",46,"implicature",0.829,1
"32",47,"unambiguous",0.878,1
"32",48,"unambiguous",0.902,1
"32",49,"unambiguous",0.925,1
"32",50,"implicature",0.741,1
"32",51,"unambiguous",0.901,1
"32",52,"unambiguous",0.938,1
"32",53,"implicature",0.829,1
"32",54,"implicature",0.813,1
"32",55,"unambiguous",0.765,1
"32",56,"implicature",1.55,1
"32",57,"unambiguous",1.845,1
"32",58,"implicature",0.789,1
"32",59,"implicature",0.677,1
"32",60,"unambiguous",0.742,1
"32",61,"unambiguous",0.766,1
"32",62,"unambiguous",0.694,1
"32",63,"unambiguous",0.814,1
"32",64,"unambiguous",0.854,1
"32",65,"unambiguous",0.717,1
"32",66,"unambiguous",0.837,1
"32",67,"implicature",0.653,1
"32",68,"unambiguous",0.989,1
"32",69,"implicature",0.965,1
"32",70,"unambiguous",1.277,1
"32",71,"implicature",1.037,1
"32",72,"implicature",0.789,1
"32",73,"implicature",0.989,1
"32",74,"unambiguous",0.765,1
"32",75,"unambiguous",1.19,1
"32",76,"unambiguous",0.853,1
"32",77,"implicature",0.749,0
"32",78,"unambiguous",1.214,1
"32",79,"unambiguous",0.853,1
"32",80,"unambiguous",0.924,1
"32",81,"unambiguous",0.717,1
"32",82,"unambiguous",0.693,1
"32",83,"implicature",0.925,1
"32",84,"implicature",0.677,1
"32",85,"unambiguous",0.941,1
"32",86,"implicature",0.925,1
"32",87,"implicature",0.877,1
"32",88,"implicature",2.183,1
"32",89,"unambiguous",0.877,1
"32",90,"unambiguous",1.261,1
"32",91,"implicature",0.853,1
"32",92,"unambiguous",0.806,1
"32",93,"unambiguous",0.902,1
"32",94,"unambiguous",1.013,1
"32",95,"implicature",0.765,0
"32",96,"implicature",1.237,1
"32",97,"unambiguous",0.853,1
"32",98,"implicature",1.085,1
"32",99,"unambiguous",0.966,1
"32",100,"implicature",0.878,0
"32",101,"implicature",1.958,1
"32",102,"unambiguous",1.398,1
"32",103,"implicature",1.462,1
"32",104,"unambiguous",1.278,1
"32",105,"unambiguous",0.741,1
"32",106,"implicature",1.31,1
"32",107,"implicature",1.486,1
"32",108,"implicature",1.437,1
"32",109,"implicature",1.173,1
"32",110,"unambiguous",2.133,1
"32",111,"implicature",1.101,1
"32",112,"unambiguous",1.67,1
"32",113,"implicature",1.142,1
"32",114,"unambiguous",2.005,1
"32",115,"unambiguous",1.325,1
"32",116,"implicature",1.197,1
"32",117,"unambiguous",1.326,1
"32",118,"implicature",1.709,1
"32",119,"unambiguous",2.021,1
"32",120,"implicature",0.789,1
"33",1,"unambiguous",1.177,1
"33",2,"implicature",0.997,1
"33",3,"implicature",0.949,1
"33",4,"unambiguous",1.062,1
"33",5,"implicature",0.99,1
"33",6,"implicature",0.8,1
"33",7,"unambiguous",1.119,1
"33",8,"implicature",0.85,1
"33",9,"implicature",0.786,1
"33",10,"implicature",0.839,1
"33",11,"unambiguous",0.892,1
"33",12,"unambiguous",1.121,0
"33",13,"unambiguous",1.023,1
"33",14,"unambiguous",0.873,1
"33",15,"implicature",0.883,1
"33",16,"implicature",0.888,1
"33",17,"unambiguous",1.003,1
"33",18,"implicature",0.979,1
"33",19,"unambiguous",0.95,1
"33",20,"implicature",0.877,1
"33",21,"unambiguous",1,1
"33",22,"unambiguous",0.96,1
"33",23,"unambiguous",0.825,1
"33",24,"unambiguous",0.903,1
"33",25,"implicature",0.784,1
"33",26,"implicature",0.664,1
"33",27,"implicature",0.839,0
"33",28,"unambiguous",1.223,1
"33",29,"unambiguous",1.122,1
"33",30,"unambiguous",0.992,1
"33",31,"implicature",0.712,0
"33",32,"unambiguous",0.78,1
"33",33,"implicature",0.788,0
"33",34,"unambiguous",0.918,1
"33",35,"unambiguous",1.1,1
"33",36,"implicature",0.728,1
"33",37,"unambiguous",0.77,1
"33",38,"unambiguous",0.822,1
"33",39,"unambiguous",0.69,1
"33",40,"implicature",0.807,0
"33",41,"implicature",0.889,0
"33",42,"implicature",0.783,0
"33",43,"implicature",0.793,1
"33",44,"implicature",0.926,0
"33",45,"unambiguous",1.062,1
"33",46,"unambiguous",1.036,1
"33",47,"implicature",1.081,0
"33",48,"unambiguous",0.808,1
"33",49,"implicature",0.659,1
"33",50,"unambiguous",0.587,0
"33",51,"implicature",1.5,1
"33",52,"unambiguous",0.779,1
"33",53,"implicature",0.826,1
"33",54,"implicature",0.672,1
"33",55,"unambiguous",0.72,1
"33",57,"unambiguous",0.805,1
"33",56,"unambiguous",0.671,1
"33",58,"unambiguous",0.92,1
"33",59,"implicature",0.833,1
"33",60,"unambiguous",0.894,1
"33",61,"implicature",0.729,0
"33",62,"implicature",0.972,0
"33",63,"unambiguous",0.757,1
"33",64,"implicature",0.883,0
"33",65,"implicature",0.884,0
"33",66,"unambiguous",0.799,1
"33",67,"implicature",0.698,1
"33",68,"implicature",0.832,0
"33",69,"implicature",0.702,1
"33",71,"unambiguous",0.871,1
"33",70,"unambiguous",0.66,1
"33",72,"implicature",0.821,1
"33",74,"implicature",0.849,1
"33",75,"unambiguous",0.743,1
"33",73,"implicature",0.636,1
"33",76,"unambiguous",0.806,1
"33",78,"implicature",0.789,0
"33",77,"unambiguous",0.656,1
"33",79,"unambiguous",0.696,1
"33",80,"implicature",0.83,1
"33",81,"implicature",0.699,0
"33",83,"unambiguous",1.036,1
"33",84,"implicature",0.763,0
"33",85,"implicature",0.665,0
"33",86,"implicature",0.549,1
"33",87,"implicature",0.589,1
"33",88,"implicature",0.59,1
"33",90,"implicature",0.482,1
"33",89,"implicature",0.607,0
"33",91,"implicature",0.72,1
"33",92,"unambiguous",0.635,0
"33",93,"implicature",0.706,0
"33",94,"unambiguous",0.589,1
"33",95,"unambiguous",0.578,0
"33",96,"unambiguous",1.013,0
"33",97,"implicature",1.061,1
"33",98,"unambiguous",0.563,1
"33",99,"unambiguous",0.699,1
"33",100,"unambiguous",1.14,1
"33",101,"implicature",0.609,0
"33",102,"unambiguous",0.774,1
"33",103,"implicature",0.924,1
"33",104,"unambiguous",0.872,1
"33",105,"implicature",0.621,0
"33",106,"unambiguous",1.001,1
"33",107,"unambiguous",0.809,1
"33",108,"implicature",0.905,1
"33",109,"unambiguous",0.787,1
"33",110,"implicature",0.89,0
"33",111,"unambiguous",0.801,1
"33",112,"unambiguous",1.003,1
"33",113,"implicature",0.827,0
"33",114,"unambiguous",0.743,1
"33",115,"unambiguous",0.802,1
"33",116,"implicature",0.999,0
"33",117,"unambiguous",0.712,1
"33",118,"unambiguous",0.703,1
"33",119,"implicature",0.716,0
"33",120,"implicature",0.877,1
"34",1,"implicature",0.905,1
"34",2,"implicature",0.954,1
"34",3,"unambiguous",1.24,1
"34",4,"implicature",0.908,1
"34",5,"implicature",1.115,1
"34",6,"unambiguous",0.947,1
"34",7,"implicature",0.759,1
"34",8,"implicature",1.277,1
"34",9,"implicature",0.896,1
"34",10,"unambiguous",1.125,1
"34",11,"implicature",0.917,1
"34",12,"unambiguous",0.961,1
"34",13,"implicature",0.837,1
"34",14,"implicature",0.844,1
"34",15,"unambiguous",0.945,1
"34",16,"implicature",0.751,1
"34",17,"implicature",0.733,1
"34",18,"implicature",0.932,1
"34",19,"unambiguous",0.742,1
"34",20,"unambiguous",0.948,1
"34",21,"unambiguous",0.935,1
"34",22,"implicature",0.848,1
"34",23,"unambiguous",0.855,1
"34",24,"unambiguous",0.864,1
"34",25,"implicature",1.143,0
"34",26,"unambiguous",0.896,1
"34",27,"unambiguous",0.81,1
"34",28,"implicature",1.042,1
"34",29,"implicature",0.769,1
"34",30,"implicature",0.856,1
"34",31,"unambiguous",0.938,1
"34",32,"unambiguous",0.771,1
"34",33,"unambiguous",0.915,1
"34",34,"implicature",0.778,1
"34",35,"implicature",1.033,1
"34",36,"unambiguous",0.969,1
"34",37,"implicature",0.851,1
"34",38,"implicature",0.858,1
"34",39,"implicature",0.833,1
"34",40,"implicature",1.41,1
"34",41,"unambiguous",0.765,1
"34",42,"implicature",0.834,1
"34",43,"implicature",0.713,1
"34",44,"unambiguous",1.009,1
"34",45,"implicature",0.835,1
"34",46,"implicature",0.813,1
"34",47,"unambiguous",1.11,1
"34",48,"unambiguous",0.765,0
"34",49,"unambiguous",1.228,1
"34",50,"unambiguous",0.847,1
"34",51,"unambiguous",0.923,1
"34",52,"implicature",0.92,1
"34",53,"implicature",0.697,1
"34",54,"unambiguous",0.899,1
"34",55,"implicature",1.059,1
"34",56,"unambiguous",0.817,1
"34",57,"unambiguous",0.833,1
"34",58,"implicature",0.967,1
"34",59,"implicature",1,1
"34",60,"unambiguous",0.944,1
"34",61,"implicature",0.717,1
"34",62,"unambiguous",0.92,1
"34",63,"unambiguous",0.958,1
"34",64,"implicature",0.913,1
"34",65,"implicature",0.849,1
"34",66,"implicature",0.778,1
"34",67,"unambiguous",0.911,1
"34",68,"unambiguous",0.794,1
"34",69,"implicature",0.99,1
"34",70,"implicature",0.819,0
"34",71,"unambiguous",0.831,1
"34",72,"implicature",0.865,1
"34",73,"implicature",0.822,1
"34",74,"unambiguous",0.845,1
"34",75,"unambiguous",0.844,1
"34",76,"unambiguous",0.746,0
"34",77,"unambiguous",1.062,1
"34",78,"implicature",0.915,1
"34",79,"unambiguous",0.772,1
"34",80,"implicature",0.816,1
"34",81,"unambiguous",0.848,1
"34",82,"unambiguous",0.848,1
"34",83,"implicature",0.81,1
"34",84,"unambiguous",0.882,1
"34",85,"unambiguous",1.134,1
"34",86,"unambiguous",0.806,1
"34",87,"unambiguous",1.066,1
"34",88,"implicature",0.711,1
"34",89,"implicature",1.008,1
"34",90,"implicature",0.62,1
"34",91,"unambiguous",0.681,1
"34",92,"implicature",0.849,1
"34",93,"unambiguous",0.889,1
"34",94,"implicature",1.025,1
"34",95,"implicature",0.637,1
"34",96,"unambiguous",0.717,1
"34",97,"unambiguous",0.835,1
"34",98,"implicature",0.977,1
"34",99,"implicature",0.961,1
"34",100,"unambiguous",0.728,1
"34",101,"implicature",0.678,1
"34",102,"implicature",1.033,0
"34",103,"unambiguous",0.694,1
"34",104,"unambiguous",0.86,1
"34",105,"unambiguous",0.928,1
"34",106,"unambiguous",0.712,1
"34",107,"unambiguous",0.899,1
"34",108,"unambiguous",0.713,0
"34",109,"implicature",1.453,1
"34",110,"implicature",0.884,1
"34",111,"implicature",0.899,1
"34",112,"unambiguous",0.83,1
"34",113,"unambiguous",0.704,1
"34",114,"implicature",1.037,1
"34",115,"unambiguous",0.735,1
"34",116,"implicature",0.628,1
"34",117,"implicature",0.668,1
"34",118,"unambiguous",0.711,1
"34",119,"unambiguous",0.713,1
"34",120,"unambiguous",0.854,1
"35",1,"unambiguous",1.234,1
"35",2,"unambiguous",0.826,1
"35",3,"unambiguous",0.793,1
"35",4,"unambiguous",1.07,1
"35",5,"unambiguous",1.169,1
"35",6,"unambiguous",1.017,1
"35",7,"unambiguous",0.93,1
"35",8,"implicature",1.115,1
"35",9,"implicature",0.818,1
"35",10,"implicature",0.893,1
"35",11,"implicature",0.922,1
"35",12,"unambiguous",0.881,1
"35",13,"unambiguous",0.863,1
"35",14,"implicature",1.003,1
"35",15,"implicature",0.748,1
"35",16,"implicature",0.954,0
"35",17,"unambiguous",1.14,1
"35",18,"unambiguous",0.787,1
"35",20,"unambiguous",1.01,1
"35",19,"implicature",0.948,0
"35",21,"implicature",0.876,1
"35",22,"unambiguous",0.979,1
"35",23,"unambiguous",0.923,1
"35",24,"implicature",1.155,1
"35",25,"implicature",0.844,1
"35",26,"implicature",0.915,1
"35",27,"unambiguous",0.996,1
"35",28,"unambiguous",1.021,1
"35",29,"unambiguous",0.948,1
"35",30,"unambiguous",0.965,1
"35",31,"implicature",1.051,1
"35",32,"implicature",0.857,1
"35",33,"implicature",0.859,1
"35",34,"implicature",0.836,1
"35",35,"unambiguous",0.94,0
"35",36,"unambiguous",1.171,1
"35",37,"implicature",0.835,1
"35",38,"implicature",1.02,1
"35",39,"unambiguous",1.084,1
"35",40,"implicature",0.803,1
"35",41,"implicature",0.764,1
"35",42,"unambiguous",0.924,1
"35",43,"implicature",0.851,1
"35",44,"implicature",0.786,1
"35",45,"implicature",0.841,1
"35",46,"unambiguous",1.21,1
"35",47,"implicature",1.083,1
"35",48,"unambiguous",0.988,1
"35",49,"unambiguous",0.947,1
"35",50,"implicature",0.844,1
"35",51,"unambiguous",0.859,1
"35",52,"implicature",0.851,1
"35",53,"implicature",0.802,1
"35",54,"implicature",0.723,1
"35",55,"unambiguous",0.722,0
"35",56,"unambiguous",1.067,1
"35",57,"unambiguous",0.986,1
"35",58,"implicature",0.844,1
"35",59,"unambiguous",0.86,0
"35",60,"unambiguous",1.26,1
"35",61,"implicature",0.881,1
"35",62,"implicature",1.042,1
"35",63,"unambiguous",0.899,1
"35",64,"implicature",0.741,1
"35",65,"implicature",1.115,1
"35",66,"unambiguous",1.057,1
"35",67,"implicature",0.779,1
"35",68,"unambiguous",1.092,1
"35",69,"implicature",0.987,0
"35",70,"unambiguous",1.152,1
"35",71,"unambiguous",0.827,1
"35",72,"unambiguous",1.034,1
"35",73,"implicature",1.051,1
"35",74,"unambiguous",0.962,1
"35",75,"implicature",0.844,1
"35",76,"unambiguous",0.956,1
"35",77,"implicature",0.915,1
"35",78,"unambiguous",0.972,1
"35",79,"unambiguous",0.949,1
"35",80,"implicature",0.923,1
"35",81,"implicature",0.851,1
"35",82,"unambiguous",1.074,1
"35",83,"implicature",0.947,1
"35",84,"implicature",1.203,1
"35",85,"implicature",0.811,1
"35",86,"implicature",0.796,1
"35",87,"unambiguous",0.788,0
"35",88,"implicature",0.938,1
"35",89,"implicature",0.763,1
"35",90,"unambiguous",0.916,1
"35",91,"unambiguous",0.954,1
"35",92,"implicature",1.14,1
"35",93,"unambiguous",0.907,1
"35",94,"unambiguous",0.996,1
"35",95,"unambiguous",1.092,1
"35",96,"implicature",0.964,1
"35",97,"implicature",0.781,1
"35",98,"implicature",0.769,1
"35",99,"implicature",0.898,1
"35",100,"unambiguous",0.883,1
"35",101,"unambiguous",1.136,1
"35",102,"unambiguous",1.23,1
"35",103,"implicature",1.043,1
"35",104,"unambiguous",0.925,1
"35",105,"implicature",0.876,1
"35",106,"unambiguous",0.891,1
"35",107,"implicature",0.747,1
"35",108,"unambiguous",0.803,0
"35",109,"implicature",1.049,1
"35",110,"unambiguous",0.98,1
"35",111,"unambiguous",0.819,1
"35",112,"implicature",1.171,0
"35",113,"unambiguous",1.082,1
"35",114,"implicature",0.868,1
"35",115,"unambiguous",0.939,1
"35",116,"unambiguous",0.882,1
"35",117,"unambiguous",0.977,1
"35",118,"implicature",1.099,1
"35",119,"implicature",0.954,1
"35",120,"implicature",0.932,1
"36",1,"implicature",1.139,1
"36",2,"unambiguous",2.124,1
"36",3,"implicature",1.423,1
"36",4,"unambiguous",0.972,1
"36",5,"unambiguous",0.883,1
"36",6,"implicature",0.953,1
"36",7,"implicature",0.998,1
"36",8,"unambiguous",1.005,1
"36",9,"implicature",0.834,1
"36",10,"implicature",0.809,1
"36",11,"unambiguous",0.855,1
"36",12,"implicature",1.097,1
"36",13,"implicature",0.977,1
"36",14,"unambiguous",0.824,1
"36",15,"implicature",0.776,1
"36",16,"unambiguous",0.729,1
"36",17,"unambiguous",0.879,1
"36",18,"unambiguous",0.998,1
"36",19,"unambiguous",0.737,1
"36",20,"unambiguous",0.676,1
"36",21,"unambiguous",0.883,1
"36",22,"implicature",0.963,1
"36",23,"implicature",0.797,0
"36",24,"unambiguous",0.869,1
"36",25,"implicature",1.433,1
"36",26,"unambiguous",0.789,1
"36",27,"implicature",0.733,1
"36",28,"implicature",1.241,1
"36",29,"implicature",1.053,1
"36",30,"implicature",0.741,1
"36",31,"unambiguous",0.785,1
"36",32,"implicature",0.635,1
"36",33,"implicature",0.845,1
"36",34,"implicature",0.739,1
"36",35,"unambiguous",0.818,1
"36",36,"implicature",0.849,1
"36",37,"implicature",0.714,1
"36",38,"unambiguous",0.683,1
"36",39,"implicature",0.769,1
"36",40,"implicature",0.746,1
"36",41,"implicature",0.756,1
"36",42,"unambiguous",0.721,1
"36",43,"unambiguous",0.952,1
"36",44,"implicature",0.739,1
"36",45,"implicature",0.912,1
"36",46,"implicature",0.84,1
"36",47,"implicature",0.955,1
"36",48,"implicature",0.571,1
"36",49,"implicature",0.652,1
"36",50,"unambiguous",1.771,1
"36",51,"unambiguous",0.805,1
"36",52,"unambiguous",0.707,1
"36",53,"unambiguous",0.733,1
"36",54,"unambiguous",0.755,1
"36",55,"implicature",0.613,1
"36",56,"unambiguous",0.695,1
"36",57,"implicature",0.858,1
"36",58,"unambiguous",0.611,1
"36",59,"unambiguous",0.718,1
"36",60,"implicature",0.751,1
"36",61,"unambiguous",0.666,1
"36",62,"unambiguous",0.701,1
"36",63,"unambiguous",0.794,1
"36",64,"implicature",1.119,1
"36",65,"unambiguous",0.787,1
"36",66,"implicature",1.137,1
"36",67,"implicature",0.88,1
"36",68,"unambiguous",0.656,1
"36",69,"implicature",0.819,0
"36",70,"unambiguous",0.79,1
"36",71,"unambiguous",0.826,1
"36",72,"implicature",0.956,1
"36",73,"unambiguous",0.777,1
"36",74,"implicature",0.828,1
"36",75,"implicature",0.723,1
"36",76,"unambiguous",0.743,1
"36",74,"implicature",0.828,1
"36",77,"implicature",0.698,0
"36",79,"unambiguous",1.057,1
"36",78,"unambiguous",1.033,1
"36",81,"unambiguous",0.726,1
"36",80,"unambiguous",0.772,1
"36",82,"implicature",0.833,1
"36",84,"unambiguous",0.922,1
"36",85,"unambiguous",0.713,1
"36",86,"unambiguous",0.811,1
"36",87,"implicature",1.267,0
"36",88,"implicature",0.91,1
"36",89,"implicature",1.089,1
"36",90,"implicature",1.337,1
"36",91,"unambiguous",0.729,1
"36",92,"implicature",0.95,1
"36",93,"unambiguous",0.904,1
"36",94,"implicature",0.653,1
